2	1.46e-05
12	6.7e-05
22	0.0003004
32	0.000928
42	0.0020632
52	0.0038384
62	0.0068324
72	0.0099822
82	0.0194396
92	0.0235074
102	0.0300492
112	0.0399752
122	0.0519822
132	0.0638288
142	0.0792576
152	0.0878964
162	0.103902
172	0.125095
182	0.158319
192	0.181423
202	0.199864
212	0.231174
222	0.269194
232	0.316194
242	0.365302
